,companyName,disclosure_date,piotroski_score,purpose
7852,Mukta Arts,2022-05-17,7,Annually
7853,Mukta Arts,2021-05-25,6,Annually
7854,Mukta Arts,2024-05-28,3,Quarterly-03
7855,Mukta Arts,2023-11-09,6,Quarterly-9
7856,Mukta Arts,2023-05-25,4,Quarterly-03
7857,New Delhi Television,2024-04-26,1,Annually
7858,New Delhi Television,2023-05-01,5,Annually
7859,New Delhi Television,2022-05-18,8,Annually
7860,New Delhi Television,2021-05-20,7,Annually
7861,New Delhi Television,2024-04-26,2,Quarterly-03
7862,New Delhi Television,2023-10-23,6,Quarterly-9
7863,New Delhi Television,2023-05-01,4,Quarterly-03
7864,Raj Rayon Industries,2024-05-28,6,Annually
7865,Raj Rayon Industries,2023-05-27,1,Annually
7866,Raj Rayon Industries,2022-05-30,7,Annually
7867,Raj Rayon Industries,2024-05-28,5,Quarterly-03
7868,Raj Rayon Industries,2023-11-09,8,Quarterly-9
7869,Raj Rayon Industries,2023-05-27,3,Quarterly-03
7870,Heads Up Ventures,2023-05-25,5,Annually
7871,Heads Up Ventures,2022-05-26,6,Annually
7872,Heads Up Ventures,2021-08-25,6,Annually
7873,Heads Up Ventures,2023-11-06,8,Quarterly-9
7874,Heads Up Ventures,2023-05-25,4,Quarterly-03
7875,Atlas Cycles Haryana,2024-05-29,4,Annually
7876,Atlas Cycles Haryana,2023-06-08,4,Annually
7877,Atlas Cycles Haryana,2023-05-24,4,Annually
7878,Atlas Cycles Haryana,2021-09-12,3,Annually
7879,Atlas Cycles Haryana,2021-02-12,3,Annually
7880,Atlas Cycles Haryana,2024-05-29,2,Quarterly-03
7881,Atlas Cycles Haryana,2023-11-10,7,Quarterly-9
7882,Atlas Cycles Haryana,2023-06-08,4,Quarterly-03
7883,Atlas Cycles Haryana,2023-05-24,4,Quarterly-03
7884,Arihant Superstructures,2024-05-15,5,Annually
7885,Arihant Superstructures,2023-05-22,3,Annually
7886,Arihant Superstructures,2022-05-06,6,Annually
7887,Arihant Superstructures,2021-06-19,7,Annually
7888,Arihant Superstructures,2024-05-15,4,Quarterly-03
7889,Arihant Superstructures,2023-11-07,6,Quarterly-9
7890,Arihant Superstructures,2023-05-22,3,Quarterly-03
7891,Oriental Trimax,2023-05-27,3,Annually
7892,Oriental Trimax,2022-05-30,5,Annually
7893,Oriental Trimax,2021-07-10,5,Annually
7894,Oriental Trimax,2023-11-10,6,Quarterly-9
7895,Oriental Trimax,2023-05-27,2,Quarterly-03
7896,Nagreeka Exports,2023-05-30,6,Annually
7897,Nagreeka Exports,2022-05-30,8,Annually
7898,Nagreeka Exports,2021-06-30,3,Annually
7899,Nagreeka Exports,2023-11-14,4,Quarterly-9
7900,Nagreeka Exports,2023-05-30,6,Quarterly-03
7901,Capital Trust,2024-05-28,7,Annually
7902,Capital Trust,2023-05-27,7,Annually
7903,Capital Trust,2022-05-27,7,Annually
7904,Capital Trust,2021-06-29,4,Annually
7905,Capital Trust,2024-05-28,4,Quarterly-03
7906,Capital Trust,2023-11-08,8,Quarterly-9
7907,Capital Trust,2023-05-27,5,Quarterly-03
7908,Pearl Polymers,2024-05-27,6,Annually
7909,Pearl Polymers,2023-05-30,6,Annually
7910,Pearl Polymers,2022-05-26,7,Annually
7911,Pearl Polymers,2021-06-30,5,Annually
7912,Pearl Polymers,2024-05-27,2,Quarterly-03
7913,Pearl Polymers,2023-11-10,5,Quarterly-9
7914,Pearl Polymers,2023-05-30,2,Quarterly-03
7915,Setubandhan Infrastructure,2021-06-30,3,Annually
7916,Setubandhan Infrastructure,2022-11-14,6,Quarterly-9
7917,Kalyani Forge,2023-05-30,3,Annually
7918,Kalyani Forge,2023-05-25,3,Annually
7919,Kalyani Forge,2022-05-27,8,Annually
7920,Kalyani Forge,2021-06-10,7,Annually
7921,Kalyani Forge,2023-11-11,7,Quarterly-9
7922,Kalyani Forge,2023-05-30,5,Quarterly-03
7923,Kalyani Forge,2023-05-25,5,Quarterly-03
7924,Bartronics India,2023-05-30,6,Annually
7925,Bartronics India,2022-05-25,6,Annually
7926,Bartronics India,2021-06-28,6,Annually
7927,Bartronics India,2023-11-14,5,Quarterly-9
7928,Bartronics India,2023-05-30,6,Quarterly-03
7929,Maral Overseas,2024-05-09,5,Annually
7930,Maral Overseas,2023-05-04,3,Annually
7931,Maral Overseas,2022-05-11,7,Annually
7932,Maral Overseas,2021-04-30,7,Annually
7933,Maral Overseas,2024-05-09,7,Quarterly-03
7934,Maral Overseas,2023-11-01,4,Quarterly-9
7935,Maral Overseas,2023-05-04,4,Quarterly-03
7936,Balkrishna Paper Mills,2024-05-13,2,Annually
7937,Balkrishna Paper Mills,2023-05-08,2,Annually
7938,Balkrishna Paper Mills,2022-05-24,5,Annually
7939,Balkrishna Paper Mills,2021-06-04,5,Annually
7940,Balkrishna Paper Mills,2024-05-13,3,Quarterly-03
7941,Balkrishna Paper Mills,2023-11-02,2,Quarterly-9
7942,Balkrishna Paper Mills,2023-05-08,3,Quarterly-03
7943,Atlantaa,2024-05-25,7,Annually
7944,Atlantaa,2023-05-22,5,Annually
7945,Atlantaa,2022-05-30,7,Annually
7946,Atlantaa,2021-07-30,7,Annually
7947,Atlantaa,2024-05-25,6,Quarterly-03
7948,Atlantaa,2023-11-06,8,Quarterly-9
7949,Atlantaa,2023-05-22,4,Quarterly-03
7950,Metalyst Forgings,2021-11-30,3,Annually
7951,Metalyst Forgings,2021-11-27,3,Annually
7952,IVP,2023-04-27,8,Annually
7953,IVP,2022-05-17,6,Annually
7954,IVP,2021-06-11,6,Annually
7955,IVP,2023-11-09,6,Quarterly-9
7956,IVP,2023-04-27,8,Quarterly-03
7957,Noida Toll Bridge Company,2023-05-24,8,Annually
7958,Noida Toll Bridge Company,2022-05-30,5,Annually
7959,Noida Toll Bridge Company,2021-11-12,3,Annually
7960,Noida Toll Bridge Company,2021-06-29,3,Annually
7961,Noida Toll Bridge Company,2023-11-09,6,Quarterly-9
7962,Noida Toll Bridge Company,2023-05-24,5,Quarterly-03
7963,Morarjee Textiles,2023-05-29,4,Annually
7964,Morarjee Textiles,2023-05-11,4,Annually
7965,Morarjee Textiles,2022-05-19,5,Annually
7966,Morarjee Textiles,2021-05-19,2,Annually
7967,Morarjee Textiles,2023-11-10,5,Quarterly-9
7968,Morarjee Textiles,2023-10-21,5,Quarterly-9
7969,Morarjee Textiles,2023-10-20,5,Quarterly-9
7970,Morarjee Textiles,2023-05-29,4,Quarterly-03
7971,Morarjee Textiles,2023-05-11,4,Quarterly-03
7972,Manaksia Coated Metals,2024-05-10,8,Annually
7973,Manaksia Coated Metals,2023-05-30,3,Annually
7974,Manaksia Coated Metals,2022-05-10,6,Annually
7975,Manaksia Coated Metals,2021-05-21,8,Annually
7976,Manaksia Coated Metals,2024-05-10,7,Quarterly-03
7977,Manaksia Coated Metals,2023-11-08,7,Quarterly-9
7978,Manaksia Coated Metals,2023-05-30,7,Quarterly-03
7979,Sampann Utpadan India,2024-05-23,7,Annually
7980,Sampann Utpadan India,2023-05-08,4,Annually
7981,Sampann Utpadan India,2022-04-18,7,Annually
7982,Sampann Utpadan India,2021-06-18,5,Annually
7983,Sampann Utpadan India,2023-05-08,2,Quarterly-03
7984,KSS,2023-05-29,4,Annually
7985,KSS,2022-05-30,5,Annually
7986,KSS,2021-06-30,2,Annually
7987,KSS,2023-05-29,4,Quarterly-03
7988,Country Condo'S,2023-05-30,3,Annually
7989,Country Condo'S,2022-05-30,6,Annually
7990,Country Condo'S,2021-08-13,4,Annually
7991,Country Condo'S,2021-06-30,4,Annually
7992,Country Condo'S,2023-11-10,7,Quarterly-9
7993,Country Condo'S,2023-05-30,4,Quarterly-03
7994,Hilton Metal Forging,2024-05-30,8,Annually
7995,Hilton Metal Forging,2023-05-02,5,Annually
7996,Hilton Metal Forging,2022-05-18,7,Annually
7997,Hilton Metal Forging,2021-06-28,3,Annually
7998,Hilton Metal Forging,2024-05-30,5,Quarterly-03
7999,Hilton Metal Forging,2023-11-11,5,Quarterly-9
8000,Hilton Metal Forging,2023-05-02,5,Quarterly-03
8001,Viji Finance,2024-04-09,2,Annually
8002,Viji Finance,2023-04-28,3,Annually
8003,Viji Finance,2022-05-20,3,Annually
8004,Viji Finance,2021-06-30,7,Annually
8005,Viji Finance,2024-04-09,4,Quarterly-03
8006,Viji Finance,2023-10-20,3,Quarterly-9
8007,BIL Energy Systems,2021-06-29,3,Annually
8008,BIL Energy Systems,2021-11-12,4,Quarterly-9
8009,BIL Energy Systems,2021-06-29,3,Quarterly-03
8010,Ausom Enterprise,2023-05-29,4,Annually
8011,Ausom Enterprise,2022-05-25,7,Annually
8012,Ausom Enterprise,2021-06-29,8,Annually
8013,Ausom Enterprise,2023-11-07,7,Quarterly-9
8014,Ausom Enterprise,2023-05-29,3,Quarterly-03
8015,Almondz Global Securities,2024-05-29,5,Annually
8016,Almondz Global Securities,2023-05-26,6,Annually
8017,Almondz Global Securities,2022-05-24,4,Annually
8018,Almondz Global Securities,2021-06-24,6,Annually
8019,Almondz Global Securities,2024-05-29,8,Quarterly-03
8020,Almondz Global Securities,2023-11-07,1,Quarterly-9
8021,Almondz Global Securities,2023-05-26,4,Quarterly-03
8022,Ganges Securities,2024-05-15,4,Annually
8023,Ganges Securities,2023-05-11,6,Annually
8024,Ganges Securities,2022-05-12,6,Annually
8025,Ganges Securities,2021-05-10,5,Annually
8026,Ganges Securities,2024-05-15,2,Quarterly-03
8027,Ganges Securities,2023-11-10,8,Quarterly-9
8028,Ganges Securities,2023-05-11,4,Quarterly-03
8029,Pritish Nandy Communications,2024-05-21,7,Annually
8030,Pritish Nandy Communications,2023-05-26,4,Annually
8031,Pritish Nandy Communications,2022-05-06,5,Annually
8032,Pritish Nandy Communications,2021-06-30,3,Annually
8033,Pritish Nandy Communications,2024-05-21,7,Quarterly-03
8034,Pritish Nandy Communications,2023-11-09,6,Quarterly-9
8035,Pritish Nandy Communications,2023-05-26,3,Quarterly-03
8036,Somi Conveyor Beltings,2023-05-30,8,Annually
8037,Somi Conveyor Beltings,2022-05-30,4,Annually
8038,Somi Conveyor Beltings,2021-06-29,5,Annually
8039,Somi Conveyor Beltings,2023-11-08,5,Quarterly-9
8040,Somi Conveyor Beltings,2023-05-30,6,Quarterly-03
8041,Cubex Tubings,2024-05-20,8,Annually
8042,Cubex Tubings,2023-05-12,7,Annually
8043,Cubex Tubings,2022-05-16,4,Annually
8044,Cubex Tubings,2021-06-29,6,Annually
8045,Cubex Tubings,2024-05-20,6,Quarterly-03
8046,Cubex Tubings,2023-11-10,7,Quarterly-9
8047,Cubex Tubings,2023-05-12,5,Quarterly-03
8048,S A L Steel,2024-05-28,6,Annually
8049,S A L Steel,2023-05-29,6,Annually
8050,S A L Steel,2022-05-28,7,Annually
8051,S A L Steel,2021-06-30,6,Annually
8052,S A L Steel,2021-06-29,6,Annually
8053,S A L Steel,2024-05-28,6,Quarterly-03
8054,S A L Steel,2023-11-04,8,Quarterly-9
8055,S A L Steel,2023-05-29,5,Quarterly-03
8056,Sakthi Finance,2024-05-25,4,Annually
8057,Sakthi Finance,2023-05-26,6,Annually
8058,Sakthi Finance,2022-05-24,7,Annually
8059,Sakthi Finance,2021-06-30,4,Annually
8060,Sakthi Finance,2024-05-25,4,Quarterly-03
8061,Sakthi Finance,2023-11-08,6,Quarterly-9
8062,Sakthi Finance,2023-05-26,5,Quarterly-03
8063,Oil Country Tubular,2024-05-09,5,Annually
8064,Oil Country Tubular,2023-05-24,9,Annually
8065,Oil Country Tubular,2022-10-27,4,Annually
8066,Oil Country Tubular,2022-05-27,4,Annually
8067,Oil Country Tubular,2021-06-28,4,Annually
8068,Oil Country Tubular,2024-05-09,3,Quarterly-03
8069,Oil Country Tubular,2023-11-09,5,Quarterly-9
8070,Oil Country Tubular,2023-05-24,4,Quarterly-03
8071,Rama Steel Tubes,2024-05-30,6,Annually
8072,Rama Steel Tubes,2023-05-30,2,Annually
8073,Rama Steel Tubes,2022-05-30,6,Annually
8074,Rama Steel Tubes,2021-06-18,8,Annually
8075,Rama Steel Tubes,2024-05-30,4,Quarterly-03
8076,Rama Steel Tubes,2023-11-10,8,Quarterly-9
8077,Rama Steel Tubes,2023-05-30,5,Quarterly-03
8078,Standard Industries,2024-05-21,5,Annually
8079,Standard Industries,2023-05-22,3,Annually
8080,Standard Industries,2022-05-19,8,Annually
8081,Standard Industries,2021-06-21,7,Annually
8082,Standard Industries,2024-05-21,6,Quarterly-03
8083,Standard Industries,2023-11-06,5,Quarterly-9
8084,Standard Industries,2023-05-22,2,Quarterly-03
8085,Technofab Engineering,2022-05-24,6,Annually
8086,Technofab Engineering,2021-08-26,5,Annually
8087,Technofab Engineering,2021-06-30,5,Annually
8088,Technofab Engineering,2021-02-11,5,Annually
8089,Technofab Engineering,2022-05-24,4,Quarterly-03
8090,Kernex Microsystems India,2023-05-28,2,Annually
8091,Kernex Microsystems India,2022-05-29,3,Annually
8092,Kernex Microsystems India,2021-06-19,7,Annually
8093,Kernex Microsystems India,2021-06-12,7,Annually
8094,Kernex Microsystems India,2023-11-14,4,Quarterly-9
8095,Kernex Microsystems India,2023-05-28,4,Quarterly-03
8096,Kernex Microsystems India,2022-11-14,3,Quarterly-9
8097,Excel Realty N Infra,2024-05-10,6,Annually
8098,Excel Realty N Infra,2023-05-10,6,Annually
8099,Excel Realty N Infra,2022-05-21,5,Annually
8100,Excel Realty N Infra,2021-06-29,5,Annually
8101,Excel Realty N Infra,2024-05-10,4,Quarterly-03
8102,Excel Realty N Infra,2023-10-20,6,Quarterly-9
8103,Excel Realty N Infra,2023-05-10,5,Quarterly-03
8104,Mcnally Bharat Engineering Comp,2022-05-30,3,Annually
8105,Mcnally Bharat Engineering Comp,2021-06-30,4,Annually
8106,Mcnally Bharat Engineering Comp,2023-11-10,5,Quarterly-9
8107,Niraj Cement Structurals,2024-05-23,8,Annually
8108,Niraj Cement Structurals,2023-05-30,6,Annually
8109,Niraj Cement Structurals,2022-05-16,8,Annually
8110,Niraj Cement Structurals,2021-06-29,3,Annually
8111,Niraj Cement Structurals,2024-05-23,8,Quarterly-03
8112,Niraj Cement Structurals,2023-11-08,6,Quarterly-9
8113,Niraj Cement Structurals,2023-05-30,5,Quarterly-03
8114,Shiva Mills,2024-05-24,3,Annually
8115,Shiva Mills,2023-05-25,5,Annually
8116,Shiva Mills,2022-05-25,6,Annually
8117,Shiva Mills,2021-06-23,9,Annually
8118,Shiva Mills,2021-06-11,9,Annually
8119,Shiva Mills,2021-05-21,9,Annually
8120,Shiva Mills,2024-05-24,3,Quarterly-03
8121,Shiva Mills,2023-11-09,4,Quarterly-9
8122,Shiva Mills,2023-05-25,6,Quarterly-03
8123,Super Spinning Mills,2023-05-27,3,Annually
8124,Super Spinning Mills,2022-05-18,4,Annually
8125,Super Spinning Mills,2021-06-24,4,Annually
8126,Super Spinning Mills,2023-11-09,6,Quarterly-9
8127,Super Spinning Mills,2023-05-27,3,Quarterly-03
8128,Delta Manufacturing,2024-05-24,7,Annually
8129,Delta Manufacturing,2023-05-26,5,Annually
8130,Delta Manufacturing,2022-05-27,5,Annually
8131,Delta Manufacturing,2021-05-28,5,Annually
8132,Delta Manufacturing,2024-05-24,6,Quarterly-03
8133,Delta Manufacturing,2023-11-07,6,Quarterly-9
8134,Delta Manufacturing,2023-05-26,3,Quarterly-03
8135,BSL,2024-05-20,4,Annually
8136,BSL,2023-05-08,4,Annually
8137,BSL,2022-05-13,5,Annually
8138,BSL,2021-06-07,6,Annually
8139,BSL,2024-05-20,4,Quarterly-03
8140,BSL,2023-11-06,5,Quarterly-9
8141,BSL,2023-05-08,6,Quarterly-03
8142,Sejal Glass,2024-04-19,4,Annually
8143,Sejal Glass,2023-05-12,5,Annually
8144,Sejal Glass,2023-03-29,5,Annually
8145,Sejal Glass,2023-03-25,5,Annually
8146,Sejal Glass,2022-05-11,6,Annually
8147,Sejal Glass,2022-05-05,6,Annually
8148,Sejal Glass,2021-06-30,6,Annually
8149,Sejal Glass,2024-04-19,4,Quarterly-03
8150,Sejal Glass,2023-11-03,3,Quarterly-9
8151,Sejal Glass,2023-05-12,4,Quarterly-03
8152,Sejal Glass,2023-03-29,4,Quarterly-03
8153,Sejal Glass,2023-03-25,4,Quarterly-03
8154,Khandwala Securities,2024-05-18,5,Annually
8155,Khandwala Securities,2023-05-30,5,Annually
8156,Khandwala Securities,2022-05-24,8,Annually
8157,Khandwala Securities,2021-06-29,5,Annually
8158,Khandwala Securities,2024-05-18,5,Quarterly-03
8159,Khandwala Securities,2023-11-13,5,Quarterly-9
8160,Khandwala Securities,2023-11-09,5,Quarterly-9
8161,Khandwala Securities,2023-05-30,2,Quarterly-03
8162,Viceroy Hotels,2023-05-29,5,Annually
8163,Viceroy Hotels,2022-05-30,4,Annually
8164,Viceroy Hotels,2021-06-28,3,Annually
8165,Viceroy Hotels,2023-11-10,6,Quarterly-9
8166,Viceroy Hotels,2023-05-29,3,Quarterly-03
8167,Digicontent,2024-05-02,7,Annually
8168,Digicontent,2023-05-17,4,Annually
8169,Digicontent,2022-05-23,8,Annually
8170,Digicontent,2021-06-15,6,Annually
8171,Digicontent,2024-05-02,8,Quarterly-03
8172,Digicontent,2023-11-07,5,Quarterly-9
8173,Digicontent,2023-05-17,4,Quarterly-03
8174,Manaksia Aluminium,2024-05-18,6,Annually
8175,Manaksia Aluminium,2023-05-19,7,Annually
8176,Manaksia Aluminium,2022-05-10,8,Annually
8177,Manaksia Aluminium,2021-06-08,2,Annually
8178,Manaksia Aluminium,2024-05-18,7,Quarterly-03
8179,Manaksia Aluminium,2023-11-08,5,Quarterly-9
8180,Manaksia Aluminium,2023-05-19,6,Quarterly-03
8181,Jitf Infralogistics,2024-05-30,8,Annually
8182,Jitf Infralogistics,2023-05-26,8,Annually
8183,Jitf Infralogistics,2022-05-27,7,Annually
8184,Jitf Infralogistics,2021-06-25,5,Annually
8185,Jitf Infralogistics,2024-05-30,7,Quarterly-03
8186,Jitf Infralogistics,2023-11-09,7,Quarterly-9
8187,Jitf Infralogistics,2023-05-26,4,Quarterly-03
8188,PVP Ventures,2024-05-28,4,Annually
8189,PVP Ventures,2023-05-23,9,Annually
8190,PVP Ventures,2022-05-25,4,Annually
8191,PVP Ventures,2021-06-22,5,Annually
8192,PVP Ventures,2024-05-28,5,Quarterly-03
8193,PVP Ventures,2023-11-08,4,Quarterly-9
8194,PVP Ventures,2023-05-23,5,Quarterly-03
8195,Prakash Steelage,2023-05-26,7,Annually
8196,Prakash Steelage,2022-05-27,8,Annually
8197,Prakash Steelage,2021-06-25,6,Annually
8198,Prakash Steelage,2023-11-07,9,Quarterly-9
8199,Prakash Steelage,2023-05-26,7,Quarterly-03
8200,Cambridge Technology Enterpris,2024-05-30,5,Annually
8201,Cambridge Technology Enterpris,2023-05-26,4,Annually
8202,Cambridge Technology Enterpris,2022-05-27,5,Annually
8203,Cambridge Technology Enterpris,2021-06-29,7,Annually
8204,Cambridge Technology Enterpris,2024-05-30,5,Quarterly-03
8205,Cambridge Technology Enterpris,2023-05-26,3,Quarterly-03
8206,Archidply Decor,2023-05-26,8,Annually
8207,Archidply Decor,2022-05-30,8,Annually
8208,Archidply Decor,2021-06-26,4,Annually
8209,Archidply Decor,2023-11-14,5,Quarterly-9
8210,Archidply Decor,2023-05-26,7,Quarterly-03
8211,Arss Infrastructure Projects,2023-05-24,9,Annually
8212,Arss Infrastructure Projects,2022-05-27,5,Annually
8213,Arss Infrastructure Projects,2021-08-21,3,Annually
8214,Arss Infrastructure Projects,2023-11-14,4,Quarterly-9
8215,Arss Infrastructure Projects,2023-05-24,7,Quarterly-03
8216,Ws Industries India,2024-05-21,8,Annually
8217,Ws Industries India,2023-05-30,4,Annually
8218,Ws Industries India,2024-05-21,6,Quarterly-03
8219,Ws Industries India,2023-11-08,6,Quarterly-9
8220,Ws Industries India,2023-05-30,2,Quarterly-03
8221,Manugraph India,2024-05-21,2,Annually
8222,Manugraph India,2023-05-25,5,Annually
8223,Manugraph India,2022-05-26,5,Annually
8224,Manugraph India,2021-06-28,5,Annually
8225,Manugraph India,2024-05-21,3,Quarterly-03
8226,Manugraph India,2023-11-09,2,Quarterly-9
8227,Manugraph India,2023-05-25,3,Quarterly-03
8228,MGF,2024-05-28,8,Annually
8229,MGF,2023-05-29,7,Annually
8230,MGF,2022-05-27,6,Annually
8231,MGF,2021-06-28,5,Annually
8232,MGF,2021-05-20,5,Annually
8233,MGF,2024-05-28,8,Quarterly-03
8234,MGF,2023-11-10,5,Quarterly-9
8235,MGF,2023-05-29,6,Quarterly-03
8236,Imp Powers,2024-05-23,4,Annually
8237,Imp Powers,2023-05-30,5,Annually
8238,Imp Powers,2022-05-30,4,Annually
8239,Imp Powers,2021-06-30,3,Annually
8240,Imp Powers,2024-05-23,3,Quarterly-03
8241,Imp Powers,2023-11-13,4,Quarterly-9
8242,Imp Powers,2023-11-09,4,Quarterly-9
8243,Imp Powers,2023-05-30,5,Quarterly-03
8244,Magnum Ventures,2024-05-27,4,Annually
8245,Magnum Ventures,2023-05-29,7,Annually
8246,Magnum Ventures,2022-05-28,6,Annually
8247,Magnum Ventures,2021-06-29,7,Annually
8248,Magnum Ventures,2024-05-27,7,Quarterly-03
8249,Magnum Ventures,2023-11-10,6,Quarterly-9
8250,Magnum Ventures,2023-05-29,7,Quarterly-03
8251,Ind Swift,2024-05-14,6,Annually
8252,Ind Swift,2023-05-30,8,Annually
8253,Ind Swift,2022-05-30,5,Annually
8254,Ind Swift,2021-06-28,6,Annually
8255,Ind Swift,2024-05-14,7,Quarterly-03
8256,Ind Swift,2023-11-09,5,Quarterly-9
8257,Ind Swift,2023-05-30,6,Quarterly-03
8258,Bhartiya International,2024-05-29,5,Annually
8259,Bhartiya International,2023-05-30,7,Annually
8260,Bhartiya International,2022-05-30,4,Annually
8261,Bhartiya International,2021-06-29,3,Annually
8262,Bhartiya International,2024-05-29,5,Quarterly-03
8263,Bhartiya International,2023-11-14,5,Quarterly-9
8264,Bhartiya International,2023-05-30,6,Quarterly-03
8265,Visa Steel,2024-05-30,5,Annually
8266,Visa Steel,2023-05-29,6,Annually
8267,Visa Steel,2022-05-30,5,Annually
8268,Visa Steel,2021-06-30,7,Annually
8269,Visa Steel,2024-05-30,5,Quarterly-03
8270,Visa Steel,2023-11-14,6,Quarterly-9
8271,Visa Steel,2023-05-29,4,Quarterly-03
8272,Indo Thai Securities,2024-05-10,6,Annually
8273,Indo Thai Securities,2023-05-23,5,Annually
8274,Indo Thai Securities,2022-05-18,4,Annually
8275,Indo Thai Securities,2021-06-30,7,Annually
8276,Indo Thai Securities,2024-05-10,4,Quarterly-03
8277,Indo Thai Securities,2023-10-28,6,Quarterly-9
8278,Indo Thai Securities,2023-05-23,5,Quarterly-03
8279,Xpro India,2024-05-28,6,Annually
8280,Xpro India,2023-05-22,6,Annually
8281,Xpro India,2022-05-25,9,Annually
8282,Xpro India,2021-05-25,9,Annually
8283,Xpro India,2024-05-28,4,Quarterly-03
8284,Xpro India,2023-11-06,7,Quarterly-9
8285,Xpro India,2023-05-22,6,Quarterly-03
8286,Supreme Infrastructure India,2022-06-10,4,Annually
8287,Supreme Infrastructure India,2021-09-18,5,Annually
8288,Supreme Infrastructure India,2021-09-15,5,Annually
8289,Supreme Infrastructure India,2021-01-06,5,Annually
8290,Supreme Infrastructure India,2023-11-10,4,Quarterly-9
8291,Flexituff Ventures International,2023-05-30,4,Annually
8292,Flexituff Ventures International,2022-05-30,4,Annually
8293,Flexituff Ventures International,2021-06-15,6,Annually
8294,Flexituff Ventures International,2023-11-11,2,Quarterly-9
8295,Flexituff Ventures International,2023-05-30,5,Quarterly-03
8296,Shah Alloys,2023-05-29,4,Annually
8297,Shah Alloys,2022-05-28,8,Annually
8298,Shah Alloys,2021-06-30,6,Annually
8299,Shah Alloys,2021-06-29,6,Annually
8300,Shah Alloys,2023-11-04,7,Quarterly-9
8301,Shah Alloys,2023-05-29,4,Quarterly-03
8302,STL Global,2024-05-29,2,Annually
8303,STL Global,2023-05-30,7,Annually
8304,STL Global,2022-05-28,7,Annually
